articleDetail_id,article_id,like_url,likeRate,updateTime
2020010120191230090105138,20191230090105138,https://www.facebook.com/v2.5/plugins/like.php?action=like&app_id=115279665149396&channel=https%3A%2F%2Fstaticxlie%2Fxd_arbiter.php%3Fversion%3D44%23cb%3Df3defe6b2094794%26domain%3Dcafef.vn%26origin%3Dhttp%253A%252F%252Fcafef.vn%252Ff3c3b225a045e08%26relation%3Dparent.parent&container_width=85&href=http%3A%2F%2Fcafef.vn%2Fty-phu-giau-nhat-nhat-ban-rut-khoi-softbank-sau-18-nam-20191230090105138.chn&layout=button_count&locale=vi_VN&sdk=joey&share=false&show_faces=false&size=small,8,01-01-2020 13:49:59
2020010120191231072738342,20191231072738342,https://www.facebook.com/v2.5/plugins/like.php?action=like&app_id=115279665149396&channel=https%3A%2F%2Fstaticxlie%2Fxd_arbiter.php%3Fversion%3D44%23cb%3Df3defe6b2094794%26domain%3Dcafef.vn%26origin%3Dhttp%253A%252F%252Fcafef.vn%252Ff3c3b225a045e08%26relation%3Dparent.parent&container_width=85&href=http%3A%2F%2Fcafef.vn%2Fsang-nay-tuyen-an-vu-khu-dat-vang-15-thi-sach-20191231072738342.chn&layout=button_count&locale=vi_VN&sdk=joey&share=false&show_faces=false&size=small,8,01-01-2020 00:00:00
2020010120191230150206607,20191230150206607,https://www.facebook.com/v2.5/plugins/like.php?action=like&app_id=115279665149396&channel=https%3A%2F%2Fstaticxlie%2Fxd_arbiter.php%3Fversion%3D44%23cb%3Df3defe6b2094794%26domain%3Dcafef.vn%26origin%3Dhttp%253A%252F%252Fcafef.vn%252Ff3c3b225a045e08%26relation%3Dparent.parent&container_width=85&href=http%3A%2F%2Fcafef.vn%2Fphuong-cham-hanh-dong-cua-chinh-phu-2020-thay-but-pha-bang-trach-nhiem-20191230150206607.chn&layout=button_count&locale=vi_VN&sdk=joey&share=false&show_faces=false&size=small,8,01-01-2020 13:50:02
2020010120191230201239592,20191230201239592,https://www.facebook.com/v2.5/plugins/like.php?action=like&app_id=115279665149396&channel=https%3A%2F%2Fstaticxlie%2Fxd_arbiter.php%3Fversion%3D44%23cb%3Df3defe6b2094794%26domain%3Dcafef.vn%26origin%3Dhttp%253A%252F%252Fcafef.vn%252Ff3c3b225a045e08%26relation%3Dparent.parent&container_width=85&href=http%3A%2F%2Fcafef.vn%2Fdoanh-nhan-o-quang-ninh-da-thanh-toan-ngay-2-ty-dong-mua-dong-ho-dien-thoai-vertu-cua-ong-doan-ngoc-hai-20191230201239592.chn&layout=button_count&locale=vi_VN&sdk=joey&share=false&show_faces=false&size=small,752,01-01-2020 00:00:00
2020010120191230153339029,20191230153339029,https://www.facebook.com/v2.5/plugins/like.php?action=like&app_id=115279665149396&channel=https%3A%2F%2Fstaticxlie%2Fxd_arbiter.php%3Fversion%3D44%23cb%3Df3defe6b2094794%26domain%3Dcafef.vn%26origin%3Dhttp%253A%252F%252Fcafef.vn%252Ff3c3b225a045e08%26relation%3Dparent.parent&container_width=85&href=http%3A%2F%2Fcafef.vn%2Fnhan-luong-195-ty-moi-thang-nhung-vi-sao-sadio-mane-van-su-dung-iphone-vo-man-hinh-dung-tai-nghe-co-day-re-tien-thay-vi-airpods-20191230153339029.chn&layout=button_count&locale=vi_VN&sdk=joey&share=false&show_faces=false&size=small,74,01-01-2020 00:00:00
2020010120191230182656232,20191230182656232,https://www.facebook.com/v2.5/plugins/like.php?action=like&app_id=115279665149396&channel=https%3A%2F%2Fstaticxlie%2Fxd_arbiter.php%3Fversion%3D44%23cb%3Df3defe6b2094794%26domain%3Dcafef.vn%26origin%3Dhttp%253A%252F%252Fcafef.vn%252Ff3c3b225a045e08%26relation%3Dparent.parent&container_width=85&href=http%3A%2F%2Fcafef.vn%2Fngan-hang-lien-doanh-viet-nga-vrb-khai-truong-phong-giao-dich-phu-nhuan-tai-tp-ho-chi-minh-20191230182656232.chn&layout=button_count&locale=vi_VN&sdk=joey&share=false&show_faces=false&size=small,73,01-01-2020 00:00:00
202001012019123016260281,2019123016260281,https://www.facebook.com/v2.5/plugins/like.php?action=like&app_id=115279665149396&channel=https%3A%2F%2Fstaticxlie%2Fxd_arbiter.php%3Fversion%3D44%23cb%3Df3defe6b2094794%26domain%3Dcafef.vn%26origin%3Dhttp%253A%252F%252Fcafef.vn%252Ff3c3b225a045e08%26relation%3Dparent.parent&container_width=85&href=http%3A%2F%2Fcafef.vn%2Fthong-doc-mua-20-ty-usd-trong-2019-nhung-khong-tac-dong-den-lam-phat-2019123016260281.chn&layout=button_count&locale=vi_VN&sdk=joey&share=false&show_faces=false&size=small,73,01-01-2020 13:49:47
2020010120191230144353279,20191230144353279,https://www.facebook.com/v2.5/plugins/like.php?action=like&app_id=115279665149396&channel=https%3A%2F%2Fstaticxlie%2Fxd_arbiter.php%3Fversion%3D44%23cb%3Df3defe6b2094794%26domain%3Dcafef.vn%26origin%3Dhttp%253A%252F%252Fcafef.vn%252Ff3c3b225a045e08%26relation%3Dparent.parent&container_width=85&href=http%3A%2F%2Fcafef.vn%2Ftu-mot-bai-sinh-lay-co-quanh-nha-may-cua-tesla-o-trung-quoc-xuat-xuong-chiec-xe-dau-tien-trong-chua-day-1-nam-20191230144353279.chn&layout=button_count&locale=vi_VN&sdk=joey&share=false&show_faces=false&size=small,714,01-01-2020 00:00:00
2020010120191231135653107,20191231135653107,https://www.facebook.com/v2.5/plugins/like.php?action=like&app_id=115279665149396&channel=https%3A%2F%2Fstaticxlie%2Fxd_arbiter.php%3Fversion%3D44%23cb%3Df3defe6b2094794%26domain%3Dcafef.vn%26origin%3Dhttp%253A%252F%252Fcafef.vn%252Ff3c3b225a045e08%26relation%3Dparent.parent&container_width=85&href=http%3A%2F%2Fcafef.vn%2Fbat-chap-luan-toi-ong-trump-duoc-chon-la-nguoi-dan-ong-dang-nguong-mo-nhat-nuoc-my-20191231135653107.chn&layout=button_count&locale=vi_VN&sdk=joey&share=false&show_faces=false&size=small,7,01-01-2020 00:00:00
2020010120200101130722529,20200101130722529,https://www.facebook.com/v2.5/plugins/like.php?action=like&app_id=115279665149396&channel=https%3A%2F%2Fstaticxlie%2Fxd_arbiter.php%3Fversion%3D44%23cb%3Df3defe6b2094794%26domain%3Dcafef.vn%26origin%3Dhttp%253A%252F%252Fcafef.vn%252Ff3c3b225a045e08%26relation%3Dparent.parent&container_width=85&href=http%3A%2F%2Fcafef.vn%2Fnhung-diem-nhan-phac-hoa-buc-tranh-nganh-tai-chinh-ngan-hang-nam-2019-20200101130722529.chn&layout=button_count&locale=vi_VN&sdk=joey&share=false&show_faces=false&size=small,7,01-01-2020 13:50:35
